user_id,REGION,TENURE,MONTANT,FREQUENCE_RECH,REVENUE,ARPU_SEGMENT,FREQUENCE,DATA_VOLUME,ON_NET,ORANGE,TIGO,REGULARITY,TOP_PACK,FREQ_TOP_PACK,CHURN
9375d727e8232cdf540c104c4a4d631b1e1f6064,DAKAR,K > 24 month,6600.0,12.0,7099.0,2366.0,15.0,0.0,163.0,35.0,5.0,54,Voice Package,9.0,No
4cf68e81c649bb95f10708df94c21d13c28d71e1,,K > 24 month,500.0,1.0,502.0,167.0,1.0,,,,,7,Voice Package,1.0,No
efd0ee2a60a3938bf00b60ffb1cbe12a1f4ee262,,K > 24 month,2000.0,4.0,1997.0,666.0,5.0,,2.0,,,35,Data Package,3.0,No
147475ec2f8498c3bcbc8dfd03d13049b253bb92,LOUGA,K > 24 month,4700.0,9.0,4204.0,1401.0,9.0,122.0,863.0,3.0,7.0,62,Voice Package,4.0,No
8cd8a7de58054a82491a485b1a625d839dadeebd,DIOURBEL,K > 24 month,16250.0,47.0,16401.0,5467.0,51.0,7651.0,606.0,154.0,43.0,62,Voice Package,23.0,No
cf6520b363e885335236542c4765fd910a9d4905,,K > 24 month,500.0,1.0,496.0,165.0,1.0,,0.0,,,6,Voice Package,5.0,No
a7dc2aaa3df9ff8743b1ad279570913b8d01c5d4,DAKAR,K > 24 month,10600.0,24.0,10449.0,3483.0,29.0,6183.0,581.0,24.0,7.0,59,Voice Package,11.0,No
ccb91957c6c38131d0062b33f99f7d47b687f597,MATAM,K > 24 month,2500.0,5.0,2500.0,833.0,5.0,0.0,29.0,30.0,3.0,27,Voice Package,5.0,No
a653d4f01864756f138caf1a7330598a73f4a57b,DAKAR,K > 24 month,3000.0,5.0,3000.0,1000.0,6.0,1305.5,,39.0,7.0,1,Voice Package,5.0,No
6c480f911effe0ec347e603a8cb180933b8247b8,KAOLACK,K > 24 month,10500.0,19.0,10500.0,3500.0,19.0,63.0,980.0,73.0,113.0,54,Voice Package,10.0,No
11fce7d17b2ddce52e1b6292155435fe2cdb3d14,,K > 24 month,5500.0,11.0,5500.0,1833.0,11.0,,170.0,,,36,Voice Package,11.0,No
67d72a36fdce63188fd7b7568fc1833356f05aac,,K > 24 month,5000.0,5.0,5009.0,1670.0,6.0,,,,,39,Data Package,3.0,No
5124827bc07ee86091a3200c17f739b4313a8e93,,K > 24 month,500.0,1.0,501.0,167.0,1.0,,23.0,,,3,Voice Package,1.0,No
149a271ee309c65103741412fb0c4dbaefd95d70,DAKAR,K > 24 month,4000.0,6.0,4000.0,1333.0,8.0,5171.0,9.0,59.0,5.0,17,Voice Package,5.0,No
10afaf5729b2ef36c705bb02d10334b5edc78a50,DAKAR,K > 24 month,2100.0,4.0,2100.0,700.0,4.0,1305.5,1.0,84.0,3.0,61,Voice Package,3.0,No
f99ea1da54cdce9e343e2a3eafe1cdd78e271fb6,KOLDA,K > 24 month,3100.0,10.0,3085.0,1028.0,13.0,0.0,180.0,65.0,3.0,45,Voice Package,7.0,No
e2a5cf57f592c0073ace69be74ea343c7d15c813,TAMBACOUNDA,K > 24 month,10900.0,24.0,10900.0,3633.0,32.0,0.0,96.0,96.0,3.0,54,Voice Package,14.0,No
ef17ca137d286cb9fee2d5e8dc7ef5678e7c55bd,KAOLACK,K > 24 month,3000.0,5.0,3000.0,1000.0,6.0,3.0,,30.0,7.0,23,Voice Package,5.0,No
161cbfd00fba367029599c6b45296b45da986f9c,DAKAR,K > 24 month,11000.0,18.0,12511.0,4170.0,26.0,7914.0,61.0,202.0,7.0,40,Voice Package,9.0,No
673d7c034de0fe5780828775e8f9f6879888d7e9,FATICK,K > 24 month,3000.0,5.0,3000.0,1000.0,6.0,1.0,,31.0,7.0,44,Voice Package,5.0,No
4134d8fdeff9497c76e744fa9e7e55fda3758482,THIES,K > 24 month,2500.0,4.0,2482.0,827.0,5.0,5519.0,12.0,10.0,5.0,21,Data Package,2.0,No
f381cf8e66fbd9fd2c23d788338b53ab10750ffd,DAKAR,K > 24 month,4000.0,8.0,3500.0,1167.0,7.0,41.0,58.0,63.0,7.0,61,Voice Package,7.0,No
d958b232994131e0c34d3802c7941c0b21655e6f,KAOLACK,K > 24 month,5000.0,10.0,4992.0,1664.0,18.0,7737.0,12.0,1.0,2.0,58,Data Package,9.0,No
a69394998255ee78548a0e38ac443938a143082d,DAKAR,I 18-21 month,19700.0,50.0,19699.0,6566.0,47.0,2785.0,8303.0,282.0,107.0,57,Data Package,28.0,No
9a8e7608d6c57f903280b3b03a04f07ba944a98c,KAFFRINE,K > 24 month,11500.0,21.0,12500.0,4167.0,22.0,0.0,528.0,196.0,3.0,58,Voice Package,13.0,No
9f34d46de7ca97c11cb87086ad40e7c22e49c895,THIES,K > 24 month,1000.0,2.0,1001.0,334.0,2.0,20.0,1.0,0.0,0.0,55,Data Package,1.0,No
6e3dd4ec6628f57268e2d8bfb16a7ee0c4a3ab57,THIES,K > 24 month,1950.0,8.0,1949.0,650.0,9.0,498.0,46.0,18.0,11.0,28,Voice Package,6.0,No
c54ce88db425bbb3781662797e2733e0fec7199c,DAKAR,K > 24 month,3000.0,5.0,3000.0,1000.0,6.0,1305.5,,39.0,7.0,17,Voice Package,5.0,No
2af63bc4b9f4d0bb39d83170b971e1c465c74ce4,,I 18-21 month,1600.0,3.0,1552.0,517.0,3.0,,,,,1,Data Package,1.0,Yes
c3a9a638a1482bd3fe1de0150a42b1a2d8217ee6,DAKAR,K > 24 month,1300.0,3.0,1300.0,433.0,4.0,2085.0,7.0,10.0,7.0,40,Data Package,2.0,No
8625b37cd2002510d8a44bf30088560f7ced9eed,THIES,K > 24 month,12000.0,12.0,13990.0,4663.0,14.0,14112.0,,30.0,9.0,47,Data Package,13.0,No
d4a00514f36fd2093171f3122e6ee31464da89aa,DAKAR,K > 24 month,650.0,2.0,590.0,197.0,2.0,854.0,,39.0,7.0,12,Data Package,1.0,No
74dbfaae35fbdf1bf396b723a7343ec1991431ca,,K > 24 month,6000.0,19.0,5958.0,1986.0,19.0,,520.0,,,28,Voice Package,21.0,No
a51a870cde8936f730ab5683fe0f6cca17bf509f,DIOURBEL,K > 24 month,5000.0,10.0,4985.0,1662.0,13.0,2556.0,43.0,5.0,0.0,62,Data Package,7.0,No
ed11902cb14cbebfa7dd179cfb5fb05442a923bd,SAINT-LOUIS,K > 24 month,700.0,2.0,643.0,214.0,2.0,1125.0,66.0,2.0,5.0,10,Data Package,1.0,No
e979aaa28f9071fc60dba2c1e132209050dd9183,,K > 24 month,1150.0,6.0,1138.0,379.0,8.0,,2.0,,,8,IVR Package,4.0,Yes
43b0e8eddfe10355ccef84c793411e7f385d441f,DAKAR,K > 24 month,2000.0,2.0,938.0,313.0,2.0,1305.5,8.0,43.0,5.0,25,Voice Package,5.0,No
80d7e10bb39ba42c2c2c52b4b84905331e9f9260,,H 15-18 month,3000.0,5.0,3000.0,1000.0,6.0,,,,,8,Voice Package,5.0,No
18372b5fabafda3d24a6cf8eca898bfa0fa6fda4,,K > 24 month,1700.0,3.0,1681.0,560.0,4.0,,,,,16,Data Package,3.0,No
d96023e728b9dd1063dfe6bce5b18c41cf6cf677,SAINT-LOUIS,K > 24 month,2700.0,5.0,2699.0,900.0,7.0,122.0,73.0,33.0,2.0,53,Voice Package,5.0,No
7e21f3189b3c03db33e4d31be0e601455feec531,THIES,K > 24 month,100.0,1.0,102.0,34.0,2.0,0.0,1.0,0.0,9.0,39,Voice Package,5.0,No
2d853f99f8659bb902eb1e767f06e9f95148fdde,,K > 24 month,500.0,1.0,499.0,166.0,2.0,,,,,11,Voice Package,5.0,No
bb97b910d48f6c74bdeddcb0eca3a20e54c5d7e1,SAINT-LOUIS,K > 24 month,12000.0,39.0,12237.0,4079.0,40.0,6520.0,608.0,164.0,36.0,62,Voice Package,16.0,No
e4ecf1f008c8c36abad98e71ca81e4e37bd31366,DAKAR,K > 24 month,18500.0,26.0,20503.0,6834.0,34.0,0.0,33.0,7.0,0.0,48,Voice Package,7.0,No
36a6218ced4667a8b3b795fdf7236fb1a077629e,THIES,K > 24 month,12600.0,26.0,12307.0,4102.0,27.0,295.0,488.0,203.0,50.0,62,Voice Package,23.0,No
67ed3ae6943f8c4071d0c75e16e01fe228f14aca,DAKAR,K > 24 month,9000.0,16.0,9500.0,3167.0,18.0,1262.0,3.0,254.0,17.0,50,Voice Package,18.0,No
72713826853c909247a70ea8105fa14afb1eac31,DIOURBEL,K > 24 month,5000.0,5.0,4991.0,1664.0,6.0,12411.0,,8.0,3.0,36,Data Package,5.0,No
29447d404809ebcc752fcc7aa935c39132f72de1,DAKAR,K > 24 month,5500.0,6.0,5521.0,1840.0,10.0,8800.0,2.0,129.0,6.0,62,Data Package,5.0,No
cb6a7414bd8e604f5a5b346c2f8a8e17aa4a5d40,,K > 24 month,4200.0,9.0,5740.0,1913.0,12.0,,,,,16,Voice Package,5.0,No
7a527dd54f65eaef348b2db61f67bba1891290cb,KOLDA,K > 24 month,100.0,1.0,101.0,34.0,1.0,1.0,,1.0,3.0,61,Voice Package,5.0,No
31fed9b295c00eda51243d923dd3a0699380794d,DAKAR,K > 24 month,3000.0,5.0,3000.0,1000.0,6.0,473.0,,39.0,7.0,2,Voice Package,5.0,No
3d5bcb14ef34e05d10afb87f80c1713c57401201,DAKAR,K > 24 month,19500.0,35.0,19469.0,6490.0,40.0,31309.0,12.0,63.0,37.0,62,Data Package,29.0,No
9da4f3e7052236315d311975cf62d8fd5e75cf95,,K > 24 month,8500.0,17.0,9152.0,3051.0,20.0,,5130.0,,,44,Voice Package,12.0,No
0ae31244636324212f4dcd3384cff5e462bd47ad,SAINT-LOUIS,K > 24 month,6000.0,12.0,6000.0,2000.0,12.0,122.0,185.0,33.0,5.0,41,Voice Package,12.0,No
a512b88c06aa57f69d66c1520356e8cd503d8817,FATICK,K > 24 month,3000.0,5.0,3000.0,1000.0,6.0,2.0,3.0,31.0,7.0,62,Voice Package,5.0,No
fddabe484209fe14bb3d66026bd9a102487f0b00,TAMBACOUNDA,K > 24 month,3000.0,5.0,3000.0,1000.0,6.0,0.0,,45.0,3.0,22,Voice Package,5.0,No
d6cdeb98d415d25d32ccfd9df13ce3deec5cf8d4,DAKAR,K > 24 month,3000.0,5.0,3000.0,1000.0,6.0,1305.5,,39.0,7.0,24,Voice Package,5.0,No
c204c4f4f5d51c4b777176f94bffb9ec5da730ee,LOUGA,K > 24 month,3100.0,15.0,3062.0,1021.0,19.0,170.0,13.0,23.0,35.0,45,Voice Package,6.0,No
5a4bceae20421c6a0681e276875ccb64fe45c492,,K > 24 month,3000.0,5.0,3000.0,1000.0,6.0,,,,,1,Voice Package,5.0,Yes
f4935e341a5b7bb072c0e3544dd63170588890c4,,K > 24 month,1000.0,1.0,1000.0,333.0,1.0,,,,,22,Data Package,1.0,No
3121194f15d8e2854ce0db7fd0b3d1f9d1b554b5,ZIGUINCHOR,K > 24 month,16000.0,29.0,15950.0,5317.0,29.0,0.0,695.0,127.0,107.0,62,Voice Package,19.0,No
8f0a8ba2b79bc8203d2986eeb4f35b888833d12a,DAKAR,K > 24 month,18200.0,39.0,19690.0,6563.0,49.0,33665.0,31.0,155.0,5.0,62,Data Package,26.0,No
ed43959acd1ef44f3b4d1881e1808ad418f4fa50,LOUGA,K > 24 month,1000.0,2.0,1000.0,333.0,2.0,2.0,23.0,29.0,7.0,40,Voice Package,1.0,No
87faa873c1feaa5ac3496bd027b174c7263f9388,KAOLACK,K > 24 month,500.0,1.0,500.0,167.0,1.0,0.0,16.0,5.0,0.0,19,Voice Package,1.0,No
5bd62cfbd86606bf79ba89d5629628ce3c07e841,DAKAR,K > 24 month,3000.0,5.0,3000.0,1000.0,6.0,2.0,,39.0,7.0,23,Voice Package,5.0,No
99fd1e51678942edbcc1998383f91de26bb352dd,DAKAR,K > 24 month,3500.0,7.0,3500.0,1167.0,7.0,1305.5,27.0,59.0,15.0,36,Voice Package,7.0,No
a452975520bf9f8c57b41a91a2993ea38d4f4f43,,K > 24 month,4350.0,14.0,4347.0,1449.0,19.0,,0.0,,,37,Data Package,4.0,No
bc8ea89977d0d78dfd71c0110e27150c0e1d0563,KAFFRINE,K > 24 month,19500.0,38.0,19500.0,6500.0,38.0,0.0,421.0,688.0,6.0,61,Voice Package,39.0,No
15b0756cb12c2041b8eaf31ca0aae7c784fb538d,DAKAR,K > 24 month,11150.0,16.0,10351.0,3450.0,31.0,11153.0,1.0,1.0,7.0,61,IVR Package,16.0,No
b07628bfca84b592d430fef3cc48594befe84820,,K > 24 month,1200.0,3.0,1000.0,333.0,2.0,,1.0,,,1,Voice Package,2.0,No
98035a5dd67fe47191bb695cbbc28fae7254b9fd,DAKAR,K > 24 month,8600.0,39.0,8800.0,2933.0,41.0,2390.0,,1.0,7.0,52,Data Package,39.0,No
ab3fd41c311dc738e3af7677fb1980f9959f4562,DAKAR,K > 24 month,12000.0,12.0,12010.0,4003.0,13.0,24963.0,,0.0,0.0,58,Data Package,11.0,No
0a99d1f0f1315b0653c0a1a90088164275b94cd5,DAKAR,K > 24 month,9000.0,18.0,9000.0,3000.0,18.0,1305.5,110.0,289.0,41.0,45,Voice Package,18.0,No
7708de211aa6401fdff7f1bf3139fbd86a9c7c13,SAINT-LOUIS,K > 24 month,3000.0,5.0,3000.0,1000.0,6.0,0.0,2.0,35.0,5.0,28,Voice Package,5.0,No
cb886a5cca402c0b910b3fb4cdd17de4d02a7669,DAKAR,K > 24 month,3000.0,5.0,3000.0,1000.0,6.0,1305.5,,39.0,7.0,1,Voice Package,5.0,No
85ae3e350af4977d550ffb22c478531f60bc06ab,THIES,K > 24 month,7200.0,29.0,7595.0,2532.0,37.0,0.0,376.0,24.0,14.0,59,Voice Package,13.0,No
1ec8cbe2bcb24573ee538c369823ae375f38bf8f,THIES,K > 24 month,500.0,1.0,500.0,167.0,1.0,295.0,16.0,6.0,1.0,29,Voice Package,1.0,No
a042b21528c12658aca38dba3b6880a94d169859,DAKAR,K > 24 month,1000.0,9.0,1001.0,334.0,9.0,559.0,,3.0,7.0,9,Data Package,6.0,No
5aae5ae7d66fe06f09d3c400f3aaf49b9df4abb1,THIES,K > 24 month,5500.0,20.0,5500.0,1833.0,25.0,295.0,592.0,90.0,56.0,48,Voice Package,12.0,No
db3190983db454b652580c7bc6d4187c0bbb5e49,LOUGA,K > 24 month,3000.0,5.0,3000.0,1000.0,6.0,3.0,,31.0,7.0,39,Voice Package,5.0,No
deb1b58b307ab79ed0d44c13912c21741898e42d,THIES,K > 24 month,5250.0,13.0,5497.0,1832.0,25.0,8567.0,1.0,2.0,2.0,61,Data Package,9.0,No
a276266f8eb0d4dae0d4806116007db746bff79e,DAKAR,K > 24 month,3000.0,5.0,3000.0,1000.0,6.0,1305.5,,39.0,7.0,18,Voice Package,5.0,No
9e38332f93cc4e11bf25dbd448572a1eb7420ac2,FATICK,K > 24 month,4000.0,4.0,3987.0,1329.0,6.0,10130.0,12.0,31.0,7.0,40,Data Package,4.0,No
b678ad6f09291cedafa41cf282cedfab5f71c394,DAKAR,K > 24 month,4077.0,16.0,3565.0,1188.0,20.0,3084.0,10.0,1.0,7.0,20,Data Package,16.0,No
7a4e4087ce16d7186e507f767f8d555411731484,,K > 24 month,1300.0,5.0,1293.0,431.0,6.0,,163.0,,,16,Voice Package,5.0,No
163d58fa05d72e17a6a03b7794c56b00bdc9ffde,,K > 24 month,3000.0,5.0,3000.0,1000.0,6.0,,,,,45,Voice Package,5.0,Yes
b6825d2fbdeed362161c018baee65da69d3bd66f,,K > 24 month,3000.0,5.0,3000.0,1000.0,6.0,,,,,6,Voice Package,5.0,Yes
d97cfcb458768113fabda33ae07843e70b4b900d,DAKAR,K > 24 month,6000.0,2.0,6005.0,2002.0,5.0,13600.0,25.0,0.0,7.0,62,Data Package,2.0,No
e21276f3b1b55fdbf3d585bcca59058fc22993a2,DAKAR,K > 24 month,5300.0,32.0,5400.0,1800.0,38.0,3721.0,,48.0,7.0,49,Data Package,19.0,No
782422868b9000508222ebbd283ffab6fa4dc4cb,MATAM,K > 24 month,500.0,1.0,500.0,167.0,1.0,0.0,2.0,30.0,3.0,43,Voice Package,1.0,No
b4f9e8c3526f6d718efd6119c67477bb81489ed9,DAKAR,K > 24 month,200.0,1.0,200.0,67.0,1.0,46.0,117.0,8.0,7.0,16,Voice Package,1.0,No
d495bcc5c8c93126eccae6b6139587df2e9dc69b,THIES,K > 24 month,2700.0,7.0,2573.0,858.0,9.0,295.0,25.0,35.0,1.0,36,Voice Package,3.0,No
70bdf7f08c7cd9e4cce7a2d5939e2d020230772f,,I 18-21 month,10300.0,21.0,10297.0,3432.0,23.0,,144.0,,,51,Voice Package,11.0,Yes
003d164b5137c56b326c93db66ef1b20bd549327,DAKAR,K > 24 month,2750.0,6.0,2758.0,919.0,9.0,1305.5,3.0,30.0,7.0,5,Voice Package,1.0,No
6a772e1be0e417b1edd83a14fb38b516a63e69cb,THIES,K > 24 month,6000.0,11.0,6000.0,2000.0,11.0,295.0,81.0,132.0,4.0,32,Voice Package,11.0,No
0d3747b7be326fe90ddb64c8b18a59bda6718cc1,LOUGA,K > 24 month,6000.0,12.0,5684.0,1895.0,13.0,0.0,936.0,5.0,74.0,46,Voice Package,6.0,No
f95d0da7537f374dee3e460c658b531df4f1c8cb,,K > 24 month,500.0,2.0,504.0,168.0,4.0,,0.0,,,15,Voice Package,2.0,No
be0346caa743180d24e978c6b7a1ae4862bc60a2,DAKAR,K > 24 month,41600.0,12.0,35797.0,11932.0,29.0,6877.0,212.0,926.0,19.0,62,Jokko Package,6.0,No
e62e2f4df2b29777c3081c6d8363e555d16de213,SAINT-LOUIS,K > 24 month,2500.0,5.0,3399.0,1133.0,18.0,44.0,9.0,120.0,3.0,21,Twitter Package,12.0,No
0dcb7759a024ca67f5e5870b28898125e5b6c31d,DAKAR,K > 24 month,6500.0,11.0,7203.0,2401.0,15.0,12080.0,7.0,62.0,4.0,62,Data Package,6.0,No
2f1c4a7129a1d9434569e5c2a3028f356535eeca,THIES,K > 24 month,3300.0,7.0,3545.0,1182.0,17.0,3400.0,5.0,15.0,9.0,44,Data Package,4.0,No
fbc633843b4c11889ec6bb9bd064cb0dc5a364c3,THIES,K > 24 month,5000.0,10.0,5000.0,1667.0,10.0,295.0,16.0,116.0,27.0,45,Voice Package,10.0,No
e2d79dcc5da79dc582a89bce90bf5310e817715b,,K > 24 month,3000.0,5.0,1.0,0.0,1.0,,,,,1,Voice Package,5.0,Yes
7f501ded67f7f6bd9df4c2f9731e25f5588f1ff9,KOLDA,H 15-18 month,4900.0,10.0,4899.0,1633.0,14.0,4187.0,55.0,38.0,3.0,58,Voice Package,3.0,No
ec1680a61170d2a0605441281541a3d4e82ca02f,KAFFRINE,K > 24 month,1000.0,2.0,999.0,333.0,4.0,0.0,10.0,47.0,5.0,61,Voice Package,5.0,No
9ca0361090c4b3bf34e4c29b0ab46fbf31755604,TAMBACOUNDA,K > 24 month,1300.0,3.0,1300.0,433.0,4.0,1094.0,125.0,33.0,3.0,23,Voice Package,1.0,No
40bc9c07cc23bb52adf6f3a5cf13691f08e598c5,KOLDA,K > 24 month,1900.0,3.0,2199.0,733.0,5.0,0.0,70.0,52.0,3.0,36,Voice Package,1.0,No
6a1eabc71e35dfa897d2cd760cf60324c5ee2809,THIES,K > 24 month,13500.0,23.0,13999.0,4666.0,27.0,4354.0,258.0,217.0,75.0,62,Voice Package,21.0,No
36a7ce8c0966868997b5098c10b3ac430af48df6,DIOURBEL,K > 24 month,3000.0,5.0,3000.0,1000.0,6.0,743.0,,13.0,9.0,1,Voice Package,5.0,Yes
ae93ace9882098673321984ad3db177fbaf89703,DAKAR,K > 24 month,5600.0,25.0,5820.0,1940.0,28.0,6446.0,2.0,14.0,7.0,48,Data Package,15.0,No
9f2ccd414ee26fc45ceaf0d5b225721570a30c2c,THIES,K > 24 month,300.0,1.0,3000.0,1000.0,6.0,295.0,,30.0,9.0,33,Voice Package,5.0,No
a11910694745c9264949d6406a7d294a01c6f63e,DAKAR,K > 24 month,44800.0,48.0,45603.0,15201.0,59.0,86735.0,4.0,92.0,65.0,61,Data Package,40.0,No
a953940497541acc00c92e725e97aeb8c95d67b1,SAINT-LOUIS,K > 24 month,3000.0,5.0,3000.0,1000.0,6.0,0.0,1.0,35.0,5.0,15,Voice Package,5.0,No
30043050e04fe297d884138933876b20f4913695,,K > 24 month,8500.0,23.0,7870.0,2623.0,25.0,,803.0,,,49,Voice Package,19.0,No
c5bce034a0dc2d5d17b7e79700af7cf61e592fe5,DAKAR,K > 24 month,750.0,2.0,752.0,251.0,2.0,0.0,0.0,32.0,9.0,29,Jokko Package,1.0,No
ce0695f86ad10c2cec2de74b3e9776bf0e2f4db5,KAOLACK,K > 24 month,2000.0,4.0,2000.0,667.0,4.0,56.0,60.0,2.0,26.0,49,Voice Package,4.0,No
9b0a6b6daf63bf529264aa70913a86dbe344fc4a,TAMBACOUNDA,K > 24 month,3300.0,8.0,3301.0,1100.0,10.0,18.0,371.0,42.0,3.0,53,Jokko Package,5.0,No
f64838c74d266bd27d26bd46cb0cb0ceb8f8cfe0,DAKAR,K > 24 month,4250.0,25.0,4194.0,1398.0,26.0,3765.0,1.0,5.0,1.0,43,Data Package,14.0,No
4b5e8970c2e415876b800b7e82f9e5b94713daf4,DAKAR,K > 24 month,13200.0,24.0,12900.0,4300.0,25.0,1305.5,496.0,188.0,1.0,43,Voice Package,11.0,No
f63875b2e67abfc3ab77df7837c1b47c55293c9b,KAOLACK,K > 24 month,250.0,1.0,61.0,20.0,1.0,0.0,,1.0,7.0,13,Voice Package,5.0,No
0e7bbc74026e7962a056b37a5bbeb8796e722730,DAKAR,K > 24 month,1500.0,3.0,1699.0,566.0,4.0,1305.5,0.0,47.0,1.0,28,Voice Package,2.0,No
0195add4d584765bd94a9349fb821238f255af53,THIES,K > 24 month,500.0,1.0,509.0,170.0,2.0,51.0,140.0,21.0,9.0,8,Voice Package,2.0,No
356fe9703c3fb8a643ce02e4290000572c7aa36b,DAKAR,K > 24 month,13500.0,48.0,14101.0,4700.0,51.0,13687.0,19.0,70.0,7.0,62,Data Package,33.0,No
803b5676a0ec8f57282a7fbdab82b9e33382b5f8,,K > 24 month,3000.0,5.0,3000.0,1000.0,6.0,,,,,3,Voice Package,5.0,No
39d104f6e6d101fc8475c800f0054e4d03fdd45a,,K > 24 month,3000.0,5.0,3000.0,1000.0,6.0,,,,,5,Voice Package,5.0,Yes
cf6c7bb4474e6fa5ef95c70e195b140ba32e5f2a,DIOURBEL,K > 24 month,2500.0,3.0,3001.0,1000.0,11.0,3.0,166.0,13.0,9.0,50,Voice Package,2.0,No
f6d4ce0dcd3dcac9704ac5f635c7f6d2c52e5583,ZIGUINCHOR,K > 24 month,1100.0,3.0,1099.0,366.0,5.0,1757.0,11.0,31.0,5.0,20,Data Package,2.0,No
85b326a97642f0b3af0664569993b060f6cc5da7,LOUGA,K > 24 month,3000.0,5.0,3000.0,1000.0,6.0,3.0,,31.0,7.0,5,Voice Package,5.0,No
11da7732e59a5ad14c19b703031ab2942cbe8f07,DAKAR,K > 24 month,2100.0,3.0,2432.0,811.0,8.0,2539.0,13.0,21.0,7.0,39,Voice Package,1.0,No
d6e3464f28dbb80b46ec9b206a2ab049a41da038,FATICK,K > 24 month,35500.0,61.0,35850.0,11950.0,61.0,1.0,548.0,584.0,176.0,62,Voice Package,69.0,No
6d8ab38cc99b4d2d2489961b83d2b024e6cc6c91,THIES,K > 24 month,500.0,1.0,200.0,67.0,4.0,295.0,1.0,1.0,0.0,10,Voice Package,5.0,No
1971c9bf4cad8faa3bc42328d235f0eba52899fc,ZIGUINCHOR,K > 24 month,10000.0,2.0,5557.0,1852.0,7.0,146.0,93.0,220.0,18.0,54,Voice Package,1.0,No
878edc65e63f1aa2d0f23b42f7809b8aaeec247f,LOUGA,K > 24 month,1200.0,2.0,1199.0,400.0,2.0,750.0,,31.0,9.0,14,Data Package,1.0,No
77bd8123e33cd7ab5475cb346012723ac41180ae,LOUGA,K > 24 month,1500.0,3.0,1500.0,500.0,3.0,0.0,21.0,6.0,33.0,44,Voice Package,2.0,No
70aaf92a5c72d1e3df0f5dec8623a91a63762728,DAKAR,H 15-18 month,3100.0,11.0,2653.0,884.0,12.0,2075.0,412.0,73.0,10.0,48,Voice Package,10.0,No
eddc4f59270673ed5b840592a197a60c99cce89a,THIES,K > 24 month,9000.0,3.0,9000.0,3000.0,3.0,1030.0,1268.0,406.0,40.0,62,Voice Package,3.0,No
ee2f7e4d3482fdb2a3697379de5e53b7c84de903,,K > 24 month,3000.0,5.0,14.0,5.0,1.0,,,,,17,Voice Package,5.0,No
edb4b8512191ef597849d73323e4e03835b7837c,DAKAR,K > 24 month,5500.0,11.0,5500.0,1833.0,10.0,0.0,31.0,107.0,10.0,15,Voice Package,11.0,No
19cacf95bf392aa8c1bb05d5882c8602976c3d20,,K > 24 month,3000.0,5.0,3000.0,1000.0,6.0,,3.0,,,2,Voice Package,5.0,Yes
1ff08d539764bcc7459a245cbd1305e2d02a3472,SAINT-LOUIS,K > 24 month,1300.0,5.0,1300.0,433.0,9.0,122.0,274.0,26.0,1.0,59,Voice Package,3.0,No
ea88b842f2ac36d7590954dbb417c8a964d3e331,,K > 24 month,3000.0,5.0,3000.0,1000.0,6.0,,0.0,,,2,Voice Package,5.0,Yes
9dc5bc1ad5f4a725520a03e7f591e3e339f8c6d0,LOUGA,K > 24 month,3000.0,6.0,3000.0,1000.0,6.0,1.0,113.0,89.0,1.0,59,Voice Package,6.0,No
6012342f65796cb60590890214a41386c1c18574,,K > 24 month,3200.0,8.0,4291.0,1430.0,10.0,,26.0,,,28,Voice Package,2.0,No
07c3246a46cea3a1c9a93a87e0f97ec8bc211496,MATAM,K > 24 month,7000.0,13.0,7000.0,2333.0,14.0,335.0,36.0,144.0,4.0,36,Voice Package,11.0,No
868283d0507cccd6c7344c04fa54ab89b3a6c0ca,LOUGA,K > 24 month,3800.0,16.0,3822.0,1274.0,17.0,953.0,657.0,37.0,7.0,48,Data Package,7.0,No
1a4b510e34545b021bbff61f31d07fc48f171c62,SAINT-LOUIS,K > 24 month,4300.0,11.0,4800.0,1600.0,16.0,0.0,48.0,76.0,1.0,62,Voice Package,6.0,No
9d6e4011ed5d77927b195189492be42cb4224ccf,,K > 24 month,4500.0,8.0,4527.0,1509.0,9.0,,171.0,,,60,Voice Package,5.0,No
dc11cafde0cddafcc1a41a227ca3295f353232f2,LOUGA,K > 24 month,4900.0,11.0,4900.0,1633.0,14.0,3.0,7.0,104.0,2.0,27,Voice Package,6.0,No
64cc53a96ff2f25183ecb4f2a5ce1a48abdd1765,SAINT-LOUIS,K > 24 month,200.0,1.0,3000.0,1000.0,6.0,0.0,6.0,18.0,5.0,27,Voice Package,5.0,No
cf879d7aff4b0706ed62e1a3c1caeb5602ecc6ed,LOUGA,K > 24 month,16100.0,39.0,15885.0,5295.0,55.0,3.0,15379.0,282.0,7.0,62,Voice Package,44.0,No
7c945382cde1f4b29e88c2175c3d3d4966f13e10,DAKAR,K > 24 month,8000.0,14.0,7901.0,2634.0,19.0,1072.0,64.0,77.0,6.0,52,Voice Package,9.0,No
6942612760a601e6c65d42bc5df45a0ab66f30eb,,K > 24 month,12500.0,21.0,12500.0,4167.0,21.0,,198.0,,,39,Jokko Package,24.0,No
608150ad8a8409cc6c5f3f2fd8fc61bb2d0896a8,ZIGUINCHOR,K > 24 month,5500.0,6.0,5099.0,1700.0,25.0,117.0,12.0,38.0,3.0,26,Voice Package,5.0,No
ffed2007ff3767be6246135a9a53fbea52bf6ee9,THIES,K > 24 month,3500.0,7.0,3500.0,1167.0,7.0,295.0,203.0,2.0,9.0,41,Voice Package,6.0,No
